9.46937951,8.64826452e-08,1.52753343e-07,-1.0854543e-07,-1.46656783e-07
9.46922683,1.08326251e-07,1.21307407e-07,-1.17179155e-07,-1.08246986e-07
9.46907415,1.03629433e-07,8.84970215e-08,-1.03898845e-07,-5.83084653e-08
9.46892148,6.84756437e-08,6.41494884e-08,-8.35805979e-08,2.14246152e-09
9.4687688,2.47062208e-08,4.96724802e-08,-6.85701334e-08,5.72964103e-08
9.46861612,-3.46785187e-09,5.08736185e-08,-5.03612848e-08,8.90018239e-08
9.46846344,-1.31443346e-08,6.97305718e-08,-1.18922625e-08,9.65735279e-08
9.46831076,-1.50931236e-08,9.18358731e-08,5.10104046e-08,9.69934268e-08
9.46815809,-1.249816e-08,9.77078526e-08,1.25731268e-07,1.0487508e-07
9.46800541,-1.14171375e-10,8.60070213e-08,1.93104361e-07,1.1985766e-07
9.46785273,2.01742951e-08,7.53141538e-08,2.37080392e-07,1.35041874e-07
9.46770005,3.59394067e-08,8.26802587e-08,2.51602355e-07,1.49127916e-07
9.46754738,3.72331985e-08,1.08626283e-07,2.43343823e-07,1.6532486e-07
9.4673947,2.5774517e-08,1.43034619e-07,2.22281792e-07,1.83527781e-07
9.46724202,1.17110115e-08,1.75041011e-07,1.87056161e-07,1.98198694e-07
9.46708934,6.67188253e-09,1.92073931e-07,1.28393725e-07,2.01313575e-07
9.46693666,1.78377082e-08,1.78471837e-07,5.08808598e-08,1.85556513e-07
9.46678399,4.31314988e-08,1.27067279e-07,-2.01276146e-08,1.48958497e-07
9.46663131,7.36411062e-08,5.27003791e-08,-6.14720896e-08,9.97437193e-08
9.46647863,1.0355294e-07,-1.39805861e-08,-7.24172147e-08,5.42408544e-08
9.46632595,1.32625683e-07,-5.05524326e-08,-6.38737688e-08,2.78613324e-08
9.46617328,1.55590587e-07,-5.84941528e-08,-4.00910414e-08,2.86282088e-08
9.4660206,1.58646106e-07,-5.50739437e-08,-4.70981378e-09,5.59607528e-08
9.46586792,1.35724941e-07,-5.53137486e-08,2.69340189e-08,9.83116394e-08
9.46571524,1.0112364e-07,-6.36721417e-08,4.26263588e-08,1.32695255e-07
9.46556256,7.48728589e-08,-7.53156823e-08,5.63348145e-08,1.38250156e-07
9.46540989,6.04693364e-08,-7.79154704e-08,9.51531934e-08,1.17312515e-07
9.46525721,4.79329416e-08,-5.69294258e-08,1.60830429e-07,9.56552492e-08
9.46510453,3.33683574e-08,-9.08692434e-09,2.21659344e-07,9.33591778e-08
9.46495185,2.17972336e-08,4.97764594e-08,2.46143522e-07,1.00399455e-07
9.46479918,1.39309544e-08,9.85602533e-08,2.29029939e-07,9.04767709e-08
9.4646465,5.34391848e-09,1.3216102e-07,1.81389593e-07,5.59326833e-08
9.46449382,-1.50531329e-09,1.59669116e-07,1.14850345e-07,1.77598571e-08
9.46434114,7.31207744e-10,1.81772985e-07,4.54955119e-08,-1.57227844e-10
9.46418846,8.90715776e-09,1.84022602e-07,-3.99397425e-09,3.30665762e-09
9.46403579,1.10081545e-08,1.58680594e-07,-2.27785799e-08,1.08260702e-08
9.46388311,6.69315029e-09,1.1957427e-07,-2.5557472e-08,9.20499942e-09
9.46373043,1.10313828e-08,8.28638994e-08,-3.63636864e-08,2.20244329e-09
9.46357775,3.06072558e-08,4.33003646e-08,-6.38166756e-08,5.35665938e-09
9.46342508,4.88203886e-08,-1.27995436e-08,-1.00013831e-07,3.23665208e-08
9.4632724,4.45468897e-08,-7.4742346e-08,-1.34995645e-07,8.21461453e-08
9.46311972,1.6536799e-08,-1.08098584e-07,-1.59914189e-07,1.34772539e-07
9.46296704,-1.88916643e-08,-9.47794479e-08,-1.60810301e-07,1.65386362e-07
9.46281437,-4.58629471e-08,-5.81547425e-08,-1.23481655e-07,1.69429458e-07
9.46266169,-5.57577923e-08,-3.79778205e-08,-4.84506117e-08,1.70990527e-07
9.46250901,-4.39698221e-08,-4.85273618e-08,4.35016234e-08,1.97206261e-07
9.46235633,-1.16434888e-08,-7.08311788e-08,1.2201773e-07,2.44533051e-07
9.46220365,3.13434317e-08,-7.98006991e-08,1.64722647e-07,2.79403667e-07
9.46205098,7.28325075e-08,-6.84566223e-08,1.71921081e-07,2.74720905e-07
9.4618983,1.06555513e-07,-4.86783455e-08,1.68138706e-07,2.3718834e-07
9.46174562,1.29819228e-07,-3.91006731e-08,1.81055372e-07,1.94157195e-07
9.46159294,1.37774835e-07,-5.30854876e-08,2.10775576e-07,1.62487327e-07
9.46144027,1.2656232e-07,-8.94705656e-08,2.24803267e-07,1.39283616e-07
9.46128759,9.94089439e-08,-1.31085937e-07,1.9145392e-07,1.16763893e-07
9.46113491,6.40509553e-08,-1.57081529e-07,1.1553667e-07,9.27118083e-08
9.46098223,2.63091674e-08,-1.60094681e-07,3.52187083e-08,6.56189712e-08
9.46082955,-9.84689619e-09,-1.49679857e-07,-1.25535043e-08,3.18268424e-08
9.46067688,-3.98682667e-08,-1.39275268e-07,-1.82951138e-08,-6.21368511e-09
9.4605242,-6.18178164e-08,-1.34017373e-07,9.83958351e-10,-3.60682057e-08
9.46037152,-7.93443773e-08,-1.3204944e-07,1.78545888e-08,-4.68620102e-08
9.46021884,-9.66088579e-08,-1.32635804e-07,1.1962638e-08,-4.18968567e-08
9.46006617,-1.12344796e-07,-1.38884963e-07,-1.63610223e-08,-3.54244979e-08
9.45991349,-1.22191408e-07,-1.53226302e-07,-4.48465944e-08,-3.96540332e-08
9.45976081,-1.23022963e-07,-1.71812392e-07,-4.62750436e-08,-5.79096608e-08
9.45960813,-1.11088466e-07,-1.83824583e-07,-1.1480955e-08,-8.52839459e-08
9.45945545,-8.11214322e-08,-1.78107176e-07,4.24115939e-08,-1.09295261e-07
9.45930278,-3.38520406e-08,-1.52381499e-07,8.45742484e-08,-1.12864224e-07
9.4591501,1.87533775e-08,-1.14002439e-07,9.27948658e-08,-8.56443986e-08
9.45899742,6.18896022e-08,-6.96051341e-08,7.01408209e-08,-3.56680382e-08
9.45884474,8.91840571e-08,-1.85423612e-08,4.28724466e-08,1.36083651e-08
9.45869207,1.00851125e-07,3.79709556e-08,3.72224538e-08,3.99895857e-08
9.45853939,9.56221434e-08,8.66589036e-08,5.52530983e-08,3.6613093e-08
9.45838671,7.34505937e-08,1.12627698e-07,7.75297596e-08,1.32220516e-08
9.45823403,4.46108835e-08,1.19619939e-07,8.94184247e-08,-1.16715312e-08
9.45808135,2.64759247e-08,1.27243923e-07,9.56854402e-08,-2.16579287e-08
9.45792868,2.8145529e-08,1.44341361e-07,1.06325139e-07,-1.24728963e-08
9.457776,4.27930394e-08,1.57363358e-07,1.19280018e-07,5.7669461e-09
9.45762332,5.60892011e-08,1.51798759e-07,1.24934275e-07,1.86893425e-08
9.45747064,5.81450051e-08,1.32760088e-07,1.19043146e-07,2.06810136e-08
9.45731797,4.78648573e-08,1.13676624e-07,1.02977631e-07,1.56450968e-08
9.45716529,3.16314891e-08,9.56693849e-08,7.93896532e-08,6.16283966e-09
9.45701261,1.9248546e-08,7.30429949e-08,5.66559653e-08,-1.29386224e-08
9.45685993,1.62869532e-08,5.10298691e-08,4.89539191e-08,-4.87815111e-08
9.45670725,1.7917335e-08,3.88185869e-08,6.01962674e-08,-1.01816848e-07
9.45655458,1.29167105e-08,2.70642771e-08,7.43342933e-08,-1.6419648e-07
9.4564019,-5.1210046e-09,-7.14370638e-09,7.3656891e-08,-2.23459522e-07
9.45624922,-3.25805324e-08,-6.7805721e-08,6.10283112e-08,-2.6702046e-07
9.45609654,-6.0934693e-08,-1.29417887e-07,5.06298612e-08,-2.8719415e-07
9.45594387,-8.30565581e-08,-1.670193e-07,4.0759906e-08,-2.84856122e-07
9.45579119,-9.45064846e-08,-1.82897736e-07,1.09773776e-08,-2.67706273e-07
9.45563851,-9.38164191e-08,-1.93616215e-07,-5.26175232e-08,-2.4595633e-07
9.45548583,-8.44309125e-08,-2.0334772e-07,-1.39517552e-07,-2.31911583e-07
9.45533316,-7.35293733e-08,-2.03767517e-07,-2.22067959e-07,-2.39427489e-07
9.45518048,-6.58018575e-08,-1.91348074e-07,-2.73334139e-07,-2.73848628e-07
9.4550278,-5.93169543e-08,-1.68193419e-07,-2.83005269e-07,-3.19905025e-07
9.45487512,-4.99636538e-08,-1.28692845e-07,-2.66784667e-07,-3.48487449e-07
9.45472244,-4.0309065e-08,-6.19268087e-08,-2.55357146e-07,-3.42496734e-07
9.45456977,-4.20318383e-08,2.81838756e-08,-2.61341173e-07,-3.12026083e-07
9.45441709,-6.64091569e-08,1.15145691e-07,-2.61981331e-07,-2.79145331e-07
9.45426441,-1.10354942e-07,1.67329392e-07,-2.29190344e-07,-2.52820232e-07
9.45411173,-1.5386389e-07,1.68504347e-07,-1.70694897e-07,-2.2554537e-07
9.45395906,-1.75628997e-07,1.21652602e-07,-1.20555818e-07,-1.90122718e-07
9.45380638,-1.71672394e-07,4.29016911e-08,-9.04625283e-08,-1.50023746e-07
9.4536537,-1.54819702e-07,-4.27629964e-08,-5.57989013e-08,-1.13480511e-07
9.45350102,-1.36270091e-07,-1.08323913e-07,2.16884695e-09,-8.58458353e-08
9.45334834,-1.14767256e-07,-1.38773269e-07,6.32622528e-08,-6.94389886e-08
9.45319567,-8.65201825e-08,-1.39493996e-07,9.29483703e-08,-6.34117308e-08
9.45304299,-5.72686047e-08,-1.25277159e-07,8.46478626e-08,-6.01497676e-08
9.45289031,-3.68531895e-08,-1.01342856e-07,6.05784842e-08,-4.74704143e-08
9.45273763,-2.69115587e-08,-6.21584861e-08,3.93539103e-08,-1.95048328e-08
9.45258496,-2.21286374e-08,-1.06240016e-08,1.92631692e-08,1.65519531e-08
9.45243228,-1.96566206e-08,3.18929549e-08,-9.01513511e-09,4.72864992e-08
9.4522796,-1.77978581e-08,4.58929794e-08,-4.65087973e-08,6.5175356e-08
9.45212692,-8.38646243e-09,4.11921446e-08,-8.51479675e-08,7.31555646e-08
9.45197424,1.70020214e-08,5.033065e-08,-1.16412357e-07,8.06435599e-08
9.45182157,5.15024298e-08,8.97020481e-08,-1.38312504e-07,9.68374113e-08
9.45166889,7.49253965e-08,1.38304233e-07,-1.53818481e-07,1.23748111e-07
9.45151621,7.5845979e-08,1.63654516e-07,-1.6090084e-07,1.51463222e-07
